Unnamed: 0,tgt_smi,origin_label,sub_change,src_smi,origin_pred_ESOL,opt_pred_ESOL,origin_pred_Mutagenicity,opt_pred_Mutagenicity,task_name,mode,origin_pred_lipop,opt_pred_lipop,origin_pred_BBBP,opt_pred_BBBP,cano_src_smi,cano_tgt_smi,group
4511,CC(=O)N[c:1]1[cH:1][c:1]2[c:1]([cH:1][c:1]1[O:1]C(=O)[c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1)-[c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]1[CH2:1]2,0,*C(=O)C->*C(C)(C)C,[CH3:0][C:0]([CH3:0])([CH3:0])[CH2:0][CH2:0][c:1]1[cH:1][c:1]2[c:1]([cH:1][c:1]1[O:1][O:0][c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1)-[c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]1[CH2:1]2,-6.131913185119629,-7.895101070404053,0.1970883309841156,0.7319523692131042,Mutagenicity ESOL,higher,,,,,CC(C)(C)CCc1cc2c(cc1OOc1ccccc1)-c1ccccc1C2,CC(=O)Nc1cc2c(cc1OC(=O)c1ccccc1)-c1ccccc1C2,test
4512,CC(=O)N[c:1]1[cH:1][c:1]2[c:1]([cH:1][c:1]1[O:1]C(=O)[c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1)-[c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]1[CH2:1]2,0,*[O:0][C:1]([CH3:1])=[O:1]->*c1ccccc1,[cH:0]1[cH:0][cH:0][c:0](-[c:1]2[cH:1][c:1]3[c:1]([cH:1][c:1]2[O:1][NH:0][c:1]2[cH:1][cH:1][cH:1][cH:1][cH:1]2)-[c:1]2[cH:1][cH:1][cH:1][cH:1][c:1]2[CH2:1]3)[cH:0][cH:0]1,-6.131913185119629,-8.149202346801758,0.1970883458852768,0.9511939287185668,Mutagenicity ESOL,higher,,,,,c1ccc(NOc2cc3c(cc2-c2ccccc2)Cc2ccccc2-3)cc1,CC(=O)Nc1cc2c(cc1OC(=O)c1ccccc1)-c1ccccc1C2,test
4515,CC(=O)N[c:1]1[cH:1][c:1]2[c:1]([cH:1][c:1]1[O:1]C(=O)[c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1)-[c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]1[CH2:1]2,0,*C(=O)C->*F,[F:0][CH2:0][c:1]1[cH:1][c:1]2[c:1]([cH:1][c:1]1[O:1][NH:0][c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1)-[c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]1[CH2:1]2,-6.131913185119629,-6.764642238616943,0.1970883458852768,0.9729154706001282,Mutagenicity ESOL,higher,,,,,FCc1cc2c(cc1ONc1ccccc1)-c1ccccc1C2,CC(=O)Nc1cc2c(cc1OC(=O)c1ccccc1)-c1ccccc1C2,test
4522,O=C([O:1][c:1]1[cH:1][c:1]2[c:1]([cH:1][c:1]1[NH:1][C:1]([CH3:1])=[O:1])[CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]1-2)[c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1,0,*O->*SC,[CH3:0][S:0][CH2:0][CH:0]([O:1][c:1]1[cH:1][c:1]2[c:1]([cH:1][c:1]1[NH:1][C:1]([CH3:1])=[O:1])[CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]1-2)[c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1,-6.131913185119629,-7.048152923583984,0.1970883458852768,0.883892834186554,Mutagenicity ESOL,higher,,,,,CSCC(Oc1cc2c(cc1NC(C)=O)Cc1ccccc1-2)c1ccccc1,CC(=O)Nc1cc2c(cc1OC(=O)c1ccccc1)-c1ccccc1C2,test
4523,O=C([O:1][c:1]1[cH:1][c:1]2[c:1]([cH:1][c:1]1[NH:1][C:1]([CH3:1])=[O:1])[CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]1-2)[c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1,0,*O->*Cl,[Cl:0][CH2:0][CH:0]([O:1][c:1]1[cH:1][c:1]2[c:1]([cH:1][c:1]1[NH:1][C:1]([CH3:1])=[O:1])[CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]1-2)[c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1,-6.131913185119629,-6.970288276672363,0.1970883458852768,0.9238878488540648,Mutagenicity ESOL,higher,,,,,CC(=O)Nc1cc2c(cc1OC(CCl)c1ccccc1)-c1ccccc1C2,CC(=O)Nc1cc2c(cc1OC(=O)c1ccccc1)-c1ccccc1C2,test
4530,CC(=O)[O:1][CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]1[N+:1](=[O:1])[O-:1],0,*[CH2:0][CH:0]=[O:0]->*C(F)(F)F,[F:0][C:0]([F:0])([F:0])[O:1][CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]1[N+:1](=[O:1])[O-:1],-2.3728482723236084,-3.1176586151123047,0.2882885336875915,0.7167439460754395,Mutagenicity ESOL,higher,,,,,O=[N+]([O-])c1ccccc1COC(F)(F)F,CC(=O)OCc1ccccc1[N+](=O)[O-],test
4543,C[c:1]1[cH:1][cH:1][c:1]([CH:1]=[O:1])[o:1]1,0,*O->*Cl,[CH3:0][N:0]([Cl:0])[c:1]1[cH:1][cH:1][c:1]([CH:1]=[O:1])[o:1]1,-0.8259729146957397,-1.5469545125961304,0.1222434416413307,0.914540469646454,Mutagenicity ESOL,higher,,,,,CN(Cl)c1ccc(C=O)o1,Cc1ccc(C=O)o1,test
4548,O=C(O)[CH:1]1[O:1][CH:1]([O:1][c:1]2[cH:1][cH:1][cH:1][c:1]3[c:1]2[cH:1][c:1]2[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]3[c:1]2[c:1]45)[CH:1]([OH:1])[CH:1](O)[CH:1]1[OH:1],0,*[OH:0]->*OCC,[CH3:0][CH2:0][O:0][CH:1]1[CH:1]([OH:1])[CH:1]([18F:0])[O:1][CH:1]([O:1][c:1]2[cH:1][cH:1][cH:1][c:1]3[c:1]2[cH:1][c:1]2[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]3[c:1]2[c:1]45)[CH:1]1[OH:1],-4.2956624031066895,-6.2385077476501465,0.1104674115777015,0.6671442985534668,Mutagenicity ESOL,higher,,,,,CCOC1C(O)C([18F])OC(Oc2cccc3c2cc2ccc4cccc5ccc3c2c45)C1O,O=C(O)C1OC(Oc2cccc3c2cc2ccc4cccc5ccc3c2c45)C(O)C(O)C1O,test
4550,O=C(O)[CH:1]1[O:1][CH:1]([O:1][c:1]2[cH:1][cH:1][cH:1][c:1]3[c:1]2[cH:1][c:1]2[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]3[c:1]2[c:1]45)[CH:1]([OH:1])[CH:1](O)[CH:1]1O,0,*[OH:1]->*CC,[CH3:0][CH2:0][CH:1]1[CH:1]([18F:0])[O:1][CH:1]([O:1][c:1]2[cH:1][cH:1][cH:1][c:1]3[c:1]2[cH:1][c:1]2[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]3[c:1]2[c:1]45)[CH:1]([OH:1])[CH:1]1[CH3:0],-4.2956624031066895,-8.146127700805664,0.1104674115777015,0.863731861114502,Mutagenicity ESOL,higher,,,,,CCC1C([18F])OC(Oc2cccc3c2cc2ccc4cccc5ccc3c2c45)C(O)C1C,O=C(O)C1OC(Oc2cccc3c2cc2ccc4cccc5ccc3c2c45)C(O)C(O)C1O,test
4551,O=C(O)[CH:1]1[O:1][CH:1]([O:1][c:1]2[cH:1][cH:1][cH:1][c:1]3[c:1]2[cH:1][c:1]2[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]3[c:1]2[c:1]45)[CH:1]([OH:1])[CH:1](O)[CH:1]1O,0,*[OH:1]->*OC,[CH3:0][O:0][CH:1]1[CH:1]([18F:0])[O:1][CH:1]([O:1][c:1]2[cH:1][cH:1][cH:1][c:1]3[c:1]2[cH:1][c:1]2[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]3[c:1]2[c:1]45)[CH:1]([OH:1])[CH:1]1[CH3:0],-4.2956624031066895,-7.610465049743652,0.1104674115777015,0.8468295335769653,Mutagenicity ESOL,higher,,,,,COC1C([18F])OC(Oc2cccc3c2cc2ccc4cccc5ccc3c2c45)C(O)C1C,O=C(O)C1OC(Oc2cccc3c2cc2ccc4cccc5ccc3c2c45)C(O)C(O)C1O,test
4552,O=C(O)[CH:1]1[O:1][CH:1]([O:1][c:1]2[cH:1][cH:1][cH:1][c:1]3[c:1]2[cH:1][c:1]2[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]3[c:1]2[c:1]45)[CH:1]([OH:1])[CH:1](O)[CH:1]1O,0,*[OH:1]->*C(=O)N,[CH3:0][CH2:0][NH:0][CH:1]1[CH:1]([CH2:0][CH3:0])[O:1][CH:1]([O:1][c:1]2[cH:1][cH:1][cH:1][c:1]3[c:1]2[cH:1][c:1]2[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]3[c:1]2[c:1]45)[CH:1]([OH:1])[CH:1]1[C:0]([NH2:0])=[O:0],-4.2956624031066895,-6.574491024017334,0.1104674115777015,0.820184051990509,Mutagenicity ESOL,higher,,,,,CCNC1C(CC)OC(Oc2cccc3c2cc2ccc4cccc5ccc3c2c45)C(O)C1C(N)=O,O=C(O)C1OC(Oc2cccc3c2cc2ccc4cccc5ccc3c2c45)C(O)C(O)C1O,test
4554,O=C(O)[CH:1]1[O:1][CH:1]([O:1][c:1]2[cH:1][cH:1][cH:1][c:1]3[c:1]2[cH:1][c:1]2[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]3[c:1]2[c:1]45)[CH:1](O)[CH:1]([OH:1])[CH:1]1O,0,*[OH:1]->*N,[CH3:0][CH2:0][CH:1]1[O:1][CH:1]([O:1][c:1]2[cH:1][cH:1][cH:1][c:1]3[c:1]2[cH:1][c:1]2[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]3[c:1]2[c:1]45)[CH:1]([NH2:0])[CH:1]([OH:1])[CH:1]1[CH:0]([CH3:0])[CH3:0],-4.2956624031066895,-7.998055458068848,0.1104674115777015,0.7833029627799988,Mutagenicity ESOL,higher,,,,,CCC1OC(Oc2cccc3c2cc2ccc4cccc5ccc3c2c45)C(N)C(O)C1C(C)C,O=C(O)C1OC(Oc2cccc3c2cc2ccc4cccc5ccc3c2c45)C(O)C(O)C1O,test
4556,O=C(O)[CH:1]1[O:1][CH:1]([O:1][c:1]2[cH:1][cH:1][cH:1][c:1]3[c:1]2[cH:1][c:1]2[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]3[c:1]2[c:1]45)[CH:1](O)[CH:1]([OH:1])[CH:1]1[OH:1],0,*[OH:0]->*C,[CH3:0][CH:1]1[CH:1]([O:1][c:1]2[cH:1][cH:1][cH:1][c:1]3[c:1]2[cH:1][c:1]2[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]3[c:1]2[c:1]45)[O:1][CH:1]([NH2:0])[CH:1]([OH:1])[CH:1]1[OH:1],-4.2956624031066895,-5.705750942230225,0.1104674115777015,0.7762876749038696,Mutagenicity ESOL,higher,,,,,CC1C(Oc2cccc3c2cc2ccc4cccc5ccc3c2c45)OC(N)C(O)C1O,O=C(O)C1OC(Oc2cccc3c2cc2ccc4cccc5ccc3c2c45)C(O)C(O)C1O,test
4574,O=S(=O)(O)O[c:1]1[cH:1][cH:1][c:1]2[cH:1][c:1]3[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]([c:1]2[cH:1]1)[c:1]3[c:1]45,0,*[CH2:0][CH3:0]->*F,[F:0][c:1]1[cH:1][cH:1][c:1]2[cH:1][c:1]3[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]([c:1]2[cH:1]1)[c:1]3[c:1]45,-6.252980709075928,-8.64579963684082,0.3013043403625488,0.9711226224899292,Mutagenicity ESOL,higher,,,,,Fc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,O=S(=O)(O)Oc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,test
4577,O=S(=O)(O)O[c:1]1[cH:1][cH:1][c:1]2[cH:1][c:1]3[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]([c:1]2[cH:1]1)[c:1]3[c:1]45,0,*[C:0]([F:0])([F:0])[F:0]->*c1ccccc1,[cH:0]1[cH:0][cH:0][c:0](-[c:1]2[cH:1][cH:1][c:1]3[cH:1][c:1]4[cH:1][cH:1][c:1]5[cH:1][cH:1][cH:1][c:1]6[cH:1][cH:1][c:1]([c:1]3[cH:1]2)[c:1]4[c:1]56)[cH:0][cH:0]1,-6.252980709075928,-10.224579811096191,0.3013043403625488,0.8848139643669128,Mutagenicity ESOL,higher,,,,,c1ccc(-c2ccc3cc4ccc5cccc6ccc(c3c2)c4c56)cc1,O=S(=O)(O)Oc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,test
4578,O=S(=O)(O)O[c:1]1[cH:1][cH:1][c:1]2[cH:1][c:1]3[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]([c:1]2[cH:1]1)[c:1]3[c:1]45,0,*[NH:0]*->*C1(*)CC1,[CH3:0][CH:0]([CH3:0])[C:0]1([c:1]2[cH:1][cH:1][c:1]3[cH:1][c:1]4[cH:1][cH:1][c:1]5[cH:1][cH:1][cH:1][c:1]6[cH:1][cH:1][c:1]([c:1]3[cH:1]2)[c:1]4[c:1]56)[CH2:0][CH2:0]1,-6.252980709075928,-9.73798370361328,0.3013043403625488,0.8628280758857727,Mutagenicity ESOL,higher,,,,,CC(C)C1(c2ccc3cc4ccc5cccc6ccc(c3c2)c4c56)CC1,O=S(=O)(O)Oc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,test
4579,O=S(=O)(O)O[c:1]1[cH:1][cH:1][c:1]2[cH:1][c:1]3[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]([c:1]2[cH:1]1)[c:1]3[c:1]45,0,*[NH:0]*->*S*,[CH3:0][CH:0]([CH3:0])[S:0][c:1]1[cH:1][cH:1][c:1]2[cH:1][c:1]3[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]([c:1]2[cH:1]1)[c:1]3[c:1]45,-6.252980709075928,-9.419792175292969,0.3013043403625488,0.965986430644989,Mutagenicity ESOL,higher,,,,,CC(C)Sc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,O=S(=O)(O)Oc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,test
4581,O=S(=O)(O)O[c:1]1[cH:1][cH:1][c:1]2[cH:1][c:1]3[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]([c:1]2[cH:1]1)[c:1]3[c:1]45,0,*[CH2:0][CH2:0][CH:0]([CH3:0])[CH3:0]->*C(=O)C(C)C,[CH3:0][CH:0]([CH3:0])[C:0](=[O:0])[c:1]1[cH:1][cH:1][c:1]2[cH:1][c:1]3[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]([c:1]2[cH:1]1)[c:1]3[c:1]45,-6.252980709075928,-8.848639488220215,0.3013043403625488,0.7851120233535767,Mutagenicity ESOL,higher,,,,,CC(C)C(=O)c1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,O=S(=O)(O)Oc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,test
4582,O=S(=O)(O)[O:1][c:1]1[cH:1][cH:1][c:1]2[cH:1][c:1]3[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]([c:1]2[cH:1]1)[c:1]3[c:1]45,0,*[c:0]1[cH:0][cH:0][cH:0][cH:0][c:0]1[I:0]->*C1CCNCC1,[CH2:0]1[CH2:0][CH:0]([O:1][c:1]2[cH:1][cH:1][c:1]3[cH:1][c:1]4[cH:1][cH:1][c:1]5[cH:1][cH:1][cH:1][c:1]6[cH:1][cH:1][c:1]([c:1]3[cH:1]2)[c:1]4[c:1]56)[CH2:0][CH2:0][NH:0]1,-6.252980709075928,-8.929529190063477,0.3013043403625488,0.9657190442085266,Mutagenicity ESOL,higher,,,,,c1cc2ccc3cc4ccc(OC5CCNCC5)cc4c4ccc(c1)c2c34,O=S(=O)(O)Oc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,test
4583,O=S(=O)(O)[O:1][c:1]1[cH:1][cH:1][c:1]2[cH:1][c:1]3[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]([c:1]2[cH:1]1)[c:1]3[c:1]45,0,*[c:0]1[cH:0][cH:0][cH:0][cH:0][c:0]1[I:0]->*c1ccccc1,[cH:0]1[cH:0][cH:0][c:0]([O:1][c:1]2[cH:1][cH:1][c:1]3[cH:1][c:1]4[cH:1][cH:1][c:1]5[cH:1][cH:1][cH:1][c:1]6[cH:1][cH:1][c:1]([c:1]3[cH:1]2)[c:1]4[c:1]56)[cH:0][cH:0]1,-6.252980709075928,-10.069708824157717,0.3013043403625488,0.9626445770263672,Mutagenicity ESOL,higher,,,,,c1ccc(Oc2ccc3cc4ccc5cccc6ccc(c3c2)c4c56)cc1,O=S(=O)(O)Oc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,test
4585,O=S(=O)(O)[O:1][c:1]1[cH:1][cH:1][c:1]2[cH:1][c:1]3[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]([c:1]2[cH:1]1)[c:1]3[c:1]45,0,*[OH:0]->*Cl,[Cl:0][c:0]1[cH:0][cH:0][cH:0][cH:0][c:0]1[O:1][c:1]1[cH:1][cH:1][c:1]2[cH:1][c:1]3[cH:1][cH:1][c:1]4[cH:1][cH:1][cH:1][c:1]5[cH:1][cH:1][c:1]([c:1]2[cH:1]1)[c:1]3[c:1]45,-6.252980709075928,-10.404034614562988,0.3013043403625488,0.9657615423202516,Mutagenicity ESOL,higher,,,,,Clc1ccccc1Oc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,O=S(=O)(O)Oc1ccc2cc3ccc4cccc5ccc(c2c1)c3c45,test
4586,O=[N+]([O-])[c:1]1[cH:1][cH:1][cH:1][c:1](C(F)(F)F)[cH:1]1,0,*[c:0]1[cH:0][cH:0][nH:0][n:0]1->*c1ccccc1,[NH2:0][C:0](=[S:0])[NH:0][c:1]1[cH:1][cH:1][cH:1][c:1](-[c:0]2[cH:0][cH:0][cH:0][cH:0][cH:0]2)[cH:1]1,-3.525118589401245,-4.537443161010742,0.0564198605716228,0.6938435435295105,Mutagenicity ESOL,higher,,,,,NC(=S)Nc1cccc(-c2ccccc2)c1,O=[N+]([O-])c1cccc(C(F)(F)F)c1,test
4589,FC(F)(F)[c:1]1[cH:1][cH:1][cH:1][c:1]([N+:1](=[O:1])[O-:1])[cH:1]1,0,*[OH:0]->*CC,[CH3:0][CH2:0][c:0]1[cH:0][cH:0][cH:0][cH:0][c:0]1-[c:1]1[cH:1][cH:1][cH:1][c:1]([N+:1](=[O:1])[O-:1])[cH:1]1,-3.525118589401245,-5.2498273849487305,0.0564198605716228,0.582353949546814,Mutagenicity ESOL,higher,,,,,CCc1ccccc1-c1cccc([N+](=O)[O-])c1,O=[N+]([O-])c1cccc(C(F)(F)F)c1,test
4590,FC(F)(F)[c:1]1[cH:1][cH:1][cH:1][c:1]([N+:1](=[O:1])[O-:1])[cH:1]1,0,*[CH2:0][CH2:0][CH3:0]->*OCC,[CH3:0][CH2:0][O:0][c:0]1[cH:0][cH:0][cH:0][cH:0][c:0]1-[c:1]1[cH:1][cH:1][cH:1][c:1]([N+:1](=[O:1])[O-:1])[cH:1]1,-3.525118589401245,-5.11263370513916,0.0564198605716228,0.6962800025939941,Mutagenicity ESOL,higher,,,,,CCOc1ccccc1-c1cccc([N+](=O)[O-])c1,O=[N+]([O-])c1cccc(C(F)(F)F)c1,test
4591,FC(F)(F)[c:1]1[cH:1][cH:1][cH:1][c:1]([N+:1](=[O:1])[O-:1])[cH:1]1,0,*[CH2:0][CH2:0][CH3:0]->*Cl,[Cl:0][c:0]1[cH:0][cH:0][cH:0][cH:0][c:0]1-[c:1]1[cH:1][cH:1][cH:1][c:1]([N+:1](=[O:1])[O-:1])[cH:1]1,-3.525118589401245,-5.308199882507324,0.0564198605716228,0.8104715347290039,Mutagenicity ESOL,higher,,,,,O=[N+]([O-])c1cccc(-c2ccccc2Cl)c1,O=[N+]([O-])c1cccc(C(F)(F)F)c1,test
4592,N[C@H:1](C(=O)O)[CH2:1][S:1][CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1,0,*N->*C,[CH3:0][O:0][C@H:1]([CH3:0])[CH2:1][S:1][CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1,-0.6342560052871704,-2.611598014831543,0.0295355282723903,0.5206466317176819,Mutagenicity ESOL,higher,,,,,CO[C@H](C)CSCc1ccccc1,N[C@@H](CSCc1ccccc1)C(=O)O,test
4594,N[C@H:1](C(=O)O)[CH2:1][S:1][CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1,0,*N->*F,[NH2:0][C:0](=[O:0])[O:0][C@H:1]([F:0])[CH2:1][S:1][CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1,-0.6342560052871704,-1.9428482055664065,0.0295355282723903,0.8870611190795898,Mutagenicity ESOL,higher,,,,,NC(=O)O[C@H](F)CSCc1ccccc1,N[C@@H](CSCc1ccccc1)C(=O)O,test
4597,N[C@H:1](C(=O)O)[CH2:1][S:1][CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1,0,*O->*I,[Cl:0][C@H:1]([I:0])[CH2:1][S:1][CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1,-0.6342560052871704,-4.023207664489746,0.0295355282723903,0.955769658088684,Mutagenicity ESOL,higher,,,,,Cl[C@H](I)CSCc1ccccc1,N[C@@H](CSCc1ccccc1)C(=O)O,test
4616,[O-][NH+:1](O)[CH2:1][CH3:1],0,*[CH2:0][CH3:0]->*F,[O:0]=[N+:0]([O-:0])[NH+:1]([O:0][F:0])[CH2:1][CH3:1],1.0186941623687744,0.2729177176952362,0.1382037848234176,0.8155362010002136,Mutagenicity ESOL,higher,,,,,CC[NH+](OF)[N+](=O)[O-],CC[NH+]([O-])O,test
4617,[O-][NH+:1](O)[CH2:1][CH3:1],0,*[CH2:0][CH3:0]->*Cl,[O:0]=[N+:0]([O-:0])[NH+:1]([O:0][Cl:0])[CH2:1][CH3:1],1.0186941623687744,0.0714075341820716,0.1382037848234176,0.8578376770019531,Mutagenicity ESOL,higher,,,,,CC[NH+](OCl)[N+](=O)[O-],CC[NH+]([O-])O,test
4659,O=C(O)[c:1]1[cH:1][cH:1][c:1]([NH:1][CH:1]2[O:1][CH2:1][CH:1]([O:1][C:1]([CH3:1])=[O:1])[CH:1]([O:1][C:1]([CH3:1])=[O:1])[CH:1]2[O:1][C:1]([CH3:1])=[O:1])[cH:1][cH:1]1,0,*O->*CC,[CH3:0][CH2:0][N:0]([Cl:0])[c:1]1[cH:1][cH:1][c:1]([NH:1][CH:1]2[O:1][CH2:1][CH:1]([O:1][C:1]([CH3:1])=[O:1])[CH:1]([O:1][C:1]([CH3:1])=[O:1])[CH:1]2[O:1][C:1]([CH3:1])=[O:1])[cH:1][cH:1]1,-3.371769666671753,-3.9816761016845694,0.0586447119712829,0.5358912348747253,Mutagenicity ESOL,higher,,,,,CCN(Cl)c1ccc(NC2OCC(OC(C)=O)C(OC(C)=O)C2OC(C)=O)cc1,CC(=O)OC1COC(Nc2ccc(C(=O)O)cc2)C(OC(C)=O)C1OC(C)=O,test
4690,CC(=O)N[c:1]1[cH:1][cH:1][c:1]2[c:1]([c:1]1[O:1]C(=O)[c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1)[CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]1-2,0,*C(=O)C->*C,[CH3:0][C:0](=[O:0])[c:1]1[cH:1][cH:1][c:1]2[c:1]([c:1]1[O:1][O:0][c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1)[CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]1-2,-5.927173137664795,-6.502279758453369,0.1793524026870727,0.8427374958992004,Mutagenicity ESOL,higher,,,,,CC(=O)c1ccc2c(c1OOc1ccccc1)Cc1ccccc1-2,CC(=O)Nc1ccc2c(c1OC(=O)c1ccccc1)Cc1ccccc1-2,test
4691,CC(=O)N[c:1]1[cH:1][cH:1][c:1]2[c:1]([c:1]1[O:1]C(=O)[c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1)[CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]1-2,0,*C(=O)C->*OC,[CH3:0][O:0][C:0](=[O:0])[c:1]1[cH:1][cH:1][c:1]2[c:1]([c:1]1[O:1][O:0][c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1)[CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]1-2,-5.927173137664795,-6.741206169128418,0.1793524026870727,0.6111313104629517,Mutagenicity ESOL,higher,,,,,COC(=O)c1ccc2c(c1OOc1ccccc1)Cc1ccccc1-2,CC(=O)Nc1ccc2c(c1OC(=O)c1ccccc1)Cc1ccccc1-2,test
4694,CC(=O)N[c:1]1[cH:1][cH:1][c:1]2[c:1]([c:1]1[O:1]C(=O)[c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1)[CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]1-2,0,*[C:1]([CH3:1])=[O:1]->*Cl,[Cl:0][CH:0]1[O:0][CH:0]1[c:1]1[cH:1][cH:1][c:1]2[c:1]([c:1]1[O:1][NH:0][c:1]1[cH:1][cH:1][cH:1][cH:1][cH:1]1)[CH2:1][c:1]1[cH:1][cH:1][cH:1][cH:1][c:1]1-2,-5.927173137664795,-6.793915748596191,0.1793524026870727,0.97946435213089,Mutagenicity ESOL,higher,,,,,ClC1OC1c1ccc2c(c1ONc1ccccc1)Cc1ccccc1-2,CC(=O)Nc1ccc2c(c1OC(=O)c1ccccc1)Cc1ccccc1-2,test
